station_id,station_name,element_name,year,month,day,obs_val
43466,COLOMBO,TMPMAX,2014,9,8,30.4
43466,COLOMBO,TMPMAX,2014,9,9,30.4
43466,COLOMBO,TMPMAX,2014,9,10,29.9
43466,COLOMBO,TMPMAX,2014,9,11,30.6
43466,COLOMBO,TMPMAX,2014,9,12,31.1
43466,COLOMBO,TMPMAX,2014,9,13,31.3
43466,COLOMBO,TMPMAX,2014,9,14,30.8
43466,COLOMBO,TMPMAX,2014,9,15,30.6
43466,COLOMBO,TMPMAX,2014,9,16,30.8
43466,COLOMBO,TMPMAX,2014,9,17,30.6
43466,COLOMBO,TMPMAX,2014,9,18,31
43466,COLOMBO,TMPMAX,2014,9,19,30.9
43466,COLOMBO,TMPMAX,2014,9,20,30.7
43466,COLOMBO,TMPMAX,2014,9,21,30.7
43466,COLOMBO,TMPMAX,2014,9,22,30.9
43466,COLOMBO,TMPMAX,2014,9,23,31
43466,COLOMBO,TMPMAX,2014,9,24,31.1
43466,COLOMBO,TMPMAX,2014,9,25,30.9
43466,COLOMBO,TMPMAX,2014,9,26,30.4
43466,COLOMBO,TMPMAX,2014,9,27,30.9
43466,COLOMBO,TMPMAX,2014,9,28,31.1
43466,COLOMBO,TMPMAX,2014,9,29,31.3
43466,COLOMBO,TMPMAX,2014,9,30,29.8
43466,COLOMBO,TMPMAX,2014,9,31,
43466,COLOMBO,TMPMAX,2014,10,1,31
43466,COLOMBO,TMPMAX,2014,10,2,29.9
43466,COLOMBO,TMPMAX,2014,10,3,29.1
43466,COLOMBO,TMPMAX,2014,10,4,31
43466,COLOMBO,TMPMAX,2014,10,5,31.1
43466,COLOMBO,TMPMAX,2014,10,6,31.2
43466,COLOMBO,TMPMAX,2014,10,7,26.9
43466,COLOMBO,TMPMAX,2014,10,8,29.8
43466,COLOMBO,TMPMAX,2014,10,9,30.1
43466,COLOMBO,TMPMAX,2014,10,10,31
43466,COLOMBO,TMPMAX,2014,10,11,31
43466,COLOMBO,TMPMAX,2014,10,12,31.1
43466,COLOMBO,TMPMAX,2014,10,13,31.3
43466,COLOMBO,TMPMAX,2014,10,14,31.2
43466,COLOMBO,TMPMAX,2014,10,15,31
43466,COLOMBO,TMPMAX,2014,10,16,30.9
43466,COLOMBO,TMPMAX,2014,10,17,30.3
43466,COLOMBO,TMPMAX,2014,10,18,28.6
43466,COLOMBO,TMPMAX,2014,10,19,30.3
43466,COLOMBO,TMPMAX,2014,10,20,30.5
43466,COLOMBO,TMPMAX,2014,10,21,30.5
43466,COLOMBO,TMPMAX,2014,10,22,31
43466,COLOMBO,TMPMAX,2014,10,23,29.6
43466,COLOMBO,TMPMAX,2014,10,24,30.7
43466,COLOMBO,TMPMAX,2014,10,25,31.3
43466,COLOMBO,TMPMAX,2014,10,26,30.5
43466,COLOMBO,TMPMAX,2014,10,27,30.9
43466,COLOMBO,TMPMAX,2014,10,28,31.6
43466,COLOMBO,TMPMAX,2014,10,29,30.6
43466,COLOMBO,TMPMAX,2014,10,30,28.4
43466,COLOMBO,TMPMAX,2014,10,31,29.5
43466,COLOMBO,TMPMAX,2014,11,1,30.8
43466,COLOMBO,TMPMAX,2014,11,2,28
43466,COLOMBO,TMPMAX,2014,11,3,28
43466,COLOMBO,TMPMAX,2014,11,4,27.1
43466,COLOMBO,TMPMAX,2014,11,5,31.3
43466,COLOMBO,TMPMAX,2014,11,6,31.2
43466,COLOMBO,TMPMAX,2014,11,7,31
43466,COLOMBO,TMPMAX,2014,11,8,30.8
43466,COLOMBO,TMPMAX,2014,11,9,31
43466,COLOMBO,TMPMAX,2014,11,10,30.9
43466,COLOMBO,TMPMAX,2014,11,11,31.7
43466,COLOMBO,TMPMAX,2014,11,12,30.8
43466,COLOMBO,TMPMAX,2014,11,13,31.7
43466,COLOMBO,TMPMAX,2014,11,14,31.5
43466,COLOMBO,TMPMAX,2014,11,15,30.7
43466,COLOMBO,TMPMAX,2014,11,16,31.9
43466,COLOMBO,TMPMAX,2014,11,17,32.8
43466,COLOMBO,TMPMAX,2014,11,18,31.3
43466,COLOMBO,TMPMAX,2014,11,19,28.8
43466,COLOMBO,TMPMAX,2014,11,20,31.2
43466,COLOMBO,TMPMAX,2014,11,21,31
43466,COLOMBO,TMPMAX,2014,11,22,30.2
43466,COLOMBO,TMPMAX,2014,11,23,30.1
43466,COLOMBO,TMPMAX,2014,11,24,31
43466,COLOMBO,TMPMAX,2014,11,25,26.5
43466,COLOMBO,TMPMAX,2014,11,26,26.5
43466,COLOMBO,TMPMAX,2014,11,27,29.1
43466,COLOMBO,TMPMAX,2014,11,28,29
43466,COLOMBO,TMPMAX,2014,11,29,29.5
43466,COLOMBO,TMPMAX,2014,11,30,27.6
43466,COLOMBO,TMPMAX,2014,11,31,
43466,COLOMBO,TMPMAX,2014,12,1,30.2
43466,COLOMBO,TMPMAX,2014,12,2,30.4
43466,COLOMBO,TMPMAX,2014,12,3,31.3
43466,COLOMBO,TMPMAX,2014,12,4,31.3
43466,COLOMBO,TMPMAX,2014,12,5,31.5
43466,COLOMBO,TMPMAX,2014,12,6,31.1
43466,COLOMBO,TMPMAX,2014,12,7,30.7
43466,COLOMBO,TMPMAX,2014,12,8,30.5
43466,COLOMBO,TMPMAX,2014,12,9,31
43466,COLOMBO,TMPMAX,2014,12,10,30.6
43466,COLOMBO,TMPMAX,2014,12,11,30.4
43466,COLOMBO,TMPMAX,2014,12,12,30.6
43466,COLOMBO,TMPMAX,2014,12,13,30.6
43466,COLOMBO,TMPMAX,2014,12,14,30.5
43466,COLOMBO,TMPMAX,2014,12,15,31
43466,COLOMBO,TMPMAX,2014,12,16,31.3
43466,COLOMBO,TMPMAX,2014,12,17,30.3
43466,COLOMBO,TMPMAX,2014,12,18,30.4
43466,COLOMBO,TMPMAX,2014,12,19,30.4
43466,COLOMBO,TMPMAX,2014,12,20,25.3
43466,COLOMBO,TMPMAX,2014,12,21,30.2
43466,COLOMBO,TMPMAX,2014,12,22,26.3
43466,COLOMBO,TMPMAX,2014,12,23,26.8
43466,COLOMBO,TMPMAX,2014,12,24,26.8
43466,COLOMBO,TMPMAX,2014,12,25,26.3
43466,COLOMBO,TMPMAX,2014,12,26,26.7
43466,COLOMBO,TMPMAX,2014,12,27,27.6
43466,COLOMBO,TMPMAX,2014,12,28,27.3
43466,COLOMBO,TMPMAX,2014,12,29,29
43466,COLOMBO,TMPMAX,2014,12,30,29.7
43466,COLOMBO,TMPMAX,2014,12,31,30.4
43466,COLOMBO,TMPMAX,2015,1,1,30.3
43466,COLOMBO,TMPMAX,2015,1,2,29.9
43466,COLOMBO,TMPMAX,2015,1,3,30.2
43466,COLOMBO,TMPMAX,2015,1,4,31.2
43466,COLOMBO,TMPMAX,2015,1,5,31
43466,COLOMBO,TMPMAX,2015,1,6,32.5
43466,COLOMBO,TMPMAX,2015,1,7,31.4
43466,COLOMBO,TMPMAX,2015,1,8,30.1
43466,COLOMBO,TMPMAX,2015,1,9,30
43466,COLOMBO,TMPMAX,2015,1,10,31.9
43466,COLOMBO,TMPMAX,2015,1,11,32.1
43466,COLOMBO,TMPMAX,2015,1,12,31.5
43466,COLOMBO,TMPMAX,2015,1,13,31.8
43466,COLOMBO,TMPMAX,2015,1,14,30.7
43466,COLOMBO,TMPMAX,2015,1,15,30.6
43466,COLOMBO,TMPMAX,2015,1,16,30.8
43466,COLOMBO,TMPMAX,2015,1,17,31.6
43466,COLOMBO,TMPMAX,2015,1,18,33.6
43466,COLOMBO,TMPMAX,2015,1,19,32.6
43466,COLOMBO,TMPMAX,2015,1,20,31.7
43466,COLOMBO,TMPMAX,2015,1,21,34
43466,COLOMBO,TMPMAX,2015,1,22,31
43466,COLOMBO,TMPMAX,2015,1,23,30.9
43466,COLOMBO,TMPMAX,2015,1,24,31.7
43466,COLOMBO,TMPMAX,2015,1,25,32.9
43466,COLOMBO,TMPMAX,2015,1,26,31
43466,COLOMBO,TMPMAX,2015,1,27,33
43466,COLOMBO,TMPMAX,2015,1,28,31.9
43466,COLOMBO,TMPMAX,2015,1,29,32.2
43466,COLOMBO,TMPMAX,2015,1,30,29.9
43466,COLOMBO,TMPMAX,2015,1,31,31.5
43466,COLOMBO,TMPMAX,2015,2,1,
43466,COLOMBO,TMPMAX,2015,2,2,
43466,COLOMBO,TMPMAX,2015,2,3,
43466,COLOMBO,TMPMAX,2015,2,4,30.8
43466,COLOMBO,TMPMAX,2015,2,5,31.6
43466,COLOMBO,TMPMAX,2015,2,6,31.9
43466,COLOMBO,TMPMAX,2015,2,7,30.5
43466,COLOMBO,TMPMAX,2015,2,8,30.5
43466,COLOMBO,TMPMAX,2015,2,9,32.1
43466,COLOMBO,TMPMAX,2015,2,10,30.8
43466,COLOMBO,TMPMAX,2015,2,11,31
43466,COLOMBO,TMPMAX,2015,2,12,30.7
43466,COLOMBO,TMPMAX,2015,2,13,30.5
43466,COLOMBO,TMPMAX,2015,2,14,29.9
43466,COLOMBO,TMPMAX,2015,2,15,31.1
43466,COLOMBO,TMPMAX,2015,2,16,32.6
43466,COLOMBO,TMPMAX,2015,2,17,30.6
43466,COLOMBO,TMPMAX,2015,2,18,30.6
43466,COLOMBO,TMPMAX,2015,2,19,30.1
43466,COLOMBO,TMPMAX,2015,2,20,30.2
43466,COLOMBO,TMPMAX,2015,2,21,32.6
43466,COLOMBO,TMPMAX,2015,2,22,33.2
43466,COLOMBO,TMPMAX,2015,2,23,32
43466,COLOMBO,TMPMAX,2015,2,24,30.9
43466,COLOMBO,TMPMAX,2015,2,25,30.4
43466,COLOMBO,TMPMAX,2015,2,26,30.9
43466,COLOMBO,TMPMAX,2015,2,27,30.7
43466,COLOMBO,TMPMAX,2015,2,28,31.5
43466,COLOMBO,TMPMAX,2015,3,1,31.7
43466,COLOMBO,TMPMAX,2015,3,2,31.6
43466,COLOMBO,TMPMAX,2015,3,3,30.7
43466,COLOMBO,TMPMAX,2015,3,4,31
43466,COLOMBO,TMPMAX,2015,3,5,31.4
43466,COLOMBO,TMPMAX,2015,3,6,30.2
43466,COLOMBO,TMPMAX,2015,3,7,31.7
43466,COLOMBO,TMPMAX,2015,3,8,32.1
43466,COLOMBO,TMPMAX,2015,3,9,31.7
43466,COLOMBO,TMPMAX,2015,3,10,31.8
43466,COLOMBO,TMPMAX,2015,3,11,31.5
43466,COLOMBO,TMPMAX,2015,3,12,31.9
43466,COLOMBO,TMPMAX,2015,3,13,31.3
43466,COLOMBO,TMPMAX,2015,3,14,30.7
43466,COLOMBO,TMPMAX,2015,3,15,31.2
43466,COLOMBO,TMPMAX,2015,3,16,31.3
43466,COLOMBO,TMPMAX,2015,3,17,31.2
43466,COLOMBO,TMPMAX,2015,3,18,30.8
43466,COLOMBO,TMPMAX,2015,3,19,31.4
43466,COLOMBO,TMPMAX,2015,3,20,31.1
43466,COLOMBO,TMPMAX,2015,3,21,31.2
43466,COLOMBO,TMPMAX,2015,3,22,31.3
43466,COLOMBO,TMPMAX,2015,3,23,31.5
43466,COLOMBO,TMPMAX,2015,3,24,31.5
43466,COLOMBO,TMPMAX,2015,3,25,32.2
43466,COLOMBO,TMPMAX,2015,3,26,32.1
43466,COLOMBO,TMPMAX,2015,3,27,32.3
43466,COLOMBO,TMPMAX,2015,3,28,31.1
43466,COLOMBO,TMPMAX,2015,3,29,31.2
43466,COLOMBO,TMPMAX,2015,3,30,31.6
43466,COLOMBO,TMPMAX,2015,3,31,32.5
43466,COLOMBO,TMPMAX,2015,4,1,31.4
43466,COLOMBO,TMPMAX,2015,4,2,32.2
43466,COLOMBO,TMPMAX,2015,4,3,31.8
43466,COLOMBO,TMPMAX,2015,4,4,32.5
43466,COLOMBO,TMPMAX,2015,4,5,32.7
43466,COLOMBO,TMPMAX,2015,4,6,32.6
43466,COLOMBO,TMPMAX,2015,4,7,32.3
43466,COLOMBO,TMPMAX,2015,4,8,29.8
43466,COLOMBO,TMPMAX,2015,4,9,32.1
43466,COLOMBO,TMPMAX,2015,4,10,32.4
43466,COLOMBO,TMPMAX,2015,4,11,32.2
43466,COLOMBO,TMPMAX,2015,4,12,32.1
43466,COLOMBO,TMPMAX,2015,4,13,30.6
43466,COLOMBO,TMPMAX,2015,4,14,31.6
43466,COLOMBO,TMPMAX,2015,4,15,31.8
43466,COLOMBO,TMPMAX,2015,4,16,32
43466,COLOMBO,TMPMAX,2015,4,17,32.3
43466,COLOMBO,TMPMAX,2015,4,18,32.3
43466,COLOMBO,TMPMAX,2015,4,19,32.1
43466,COLOMBO,TMPMAX,2015,4,20,32.4
43466,COLOMBO,TMPMAX,2015,4,21,30.9
43466,COLOMBO,TMPMAX,2015,4,22,31.4
43466,COLOMBO,TMPMAX,2015,4,23,32.3
43466,COLOMBO,TMPMAX,2015,4,24,32.4
43466,COLOMBO,TMPMAX,2015,4,25,29.5
43466,COLOMBO,TMPMAX,2015,4,26,32.3
43466,COLOMBO,TMPMAX,2015,4,27,32.5
43466,COLOMBO,TMPMAX,2015,4,28,32
43466,COLOMBO,TMPMAX,2015,4,29,32
43466,COLOMBO,TMPMAX,2015,4,30,32.2
43466,COLOMBO,TMPMAX,2015,5,1,32.5
43466,COLOMBO,TMPMAX,2015,5,2,32.9
43466,COLOMBO,TMPMAX,2015,5,3,32.6
43466,COLOMBO,TMPMAX,2015,5,4,33.1
43466,COLOMBO,TMPMAX,2015,5,5,32.1
43466,COLOMBO,TMPMAX,2015,5,6,32.1
43466,COLOMBO,TMPMAX,2015,5,7,32.8
43466,COLOMBO,TMPMAX,2015,5,8,32.1
43466,COLOMBO,TMPMAX,2015,5,9,29.1
43466,COLOMBO,TMPMAX,2015,5,10,31.1
43466,COLOMBO,TMPMAX,2015,5,11,29.5
43466,COLOMBO,TMPMAX,2015,5,12,32.4
43466,COLOMBO,TMPMAX,2015,5,13,32
43466,COLOMBO,TMPMAX,2015,5,14,31.4
43466,COLOMBO,TMPMAX,2015,5,15,32
43466,COLOMBO,TMPMAX,2015,5,16,32.1
43466,COLOMBO,TMPMAX,2015,5,17,32.1
43466,COLOMBO,TMPMAX,2015,5,18,32.1
43466,COLOMBO,TMPMAX,2015,5,19,32
43466,COLOMBO,TMPMAX,2015,5,20,31.7
43466,COLOMBO,TMPMAX,2015,5,21,32
43466,COLOMBO,TMPMAX,2015,5,22,31.8
43466,COLOMBO,TMPMAX,2015,5,23,31.4
43466,COLOMBO,TMPMAX,2015,5,24,32
43466,COLOMBO,TMPMAX,2015,5,25,31.6
43466,COLOMBO,TMPMAX,2015,5,26,31.8
43466,COLOMBO,TMPMAX,2015,5,27,32
43466,COLOMBO,TMPMAX,2015,5,28,32
43466,COLOMBO,TMPMAX,2015,5,29,32.3
43466,COLOMBO,TMPMAX,2015,5,30,32.1
43466,COLOMBO,TMPMAX,2015,5,31,32.2
43466,COLOMBO,TMPMAX,2015,6,1,31.7
43466,COLOMBO,TMPMAX,2015,6,2,31.7
43466,COLOMBO,TMPMAX,2015,6,3,31.6
43466,COLOMBO,TMPMAX,2015,6,4,31.4
43466,COLOMBO,TMPMAX,2015,6,5,29.3
43466,COLOMBO,TMPMAX,2015,6,6,31.8
43466,COLOMBO,TMPMAX,2015,6,7,31.8
43466,COLOMBO,TMPMAX,2015,6,8,31.6
43466,COLOMBO,TMPMAX,2015,6,9,31.7
43466,COLOMBO,TMPMAX,2015,6,10,31.6
43466,COLOMBO,TMPMAX,2015,6,11,30.8
43466,COLOMBO,TMPMAX,2015,6,12,30.8
43466,COLOMBO,TMPMAX,2015,6,13,31.5
43466,COLOMBO,TMPMAX,2015,6,14,31.9
43466,COLOMBO,TMPMAX,2015,6,15,30.8
43466,COLOMBO,TMPMAX,2015,6,16,31.4
43466,COLOMBO,TMPMAX,2015,6,17,30.4
43466,COLOMBO,TMPMAX,2015,6,18,30.9
43466,COLOMBO,TMPMAX,2015,6,19,31.7
43466,COLOMBO,TMPMAX,2015,6,20,31.5
43466,COLOMBO,TMPMAX,2015,6,21,31.6
43466,COLOMBO,TMPMAX,2015,6,22,31.8
43466,COLOMBO,TMPMAX,2015,6,23,31.6
43466,COLOMBO,TMPMAX,2015,6,24,32.2
43466,COLOMBO,TMPMAX,2015,6,25,31.6
43466,COLOMBO,TMPMAX,2015,6,26,32.3
43466,COLOMBO,TMPMAX,2015,6,27,30.4
43466,COLOMBO,TMPMAX,2015,6,28,31.1
43466,COLOMBO,TMPMAX,2015,6,29,29.5
43466,COLOMBO,TMPMAX,2015,6,30,31.2
43466,COLOMBO,TMPMAX,2015,7,1,31.2
43466,COLOMBO,TMPMAX,2015,7,2,31.2
43466,COLOMBO,TMPMAX,2015,7,3,31.4
43466,COLOMBO,TMPMAX,2015,7,4,31.5
43466,COLOMBO,TMPMAX,2015,7,5,31.5
43466,COLOMBO,TMPMAX,2015,7,6,31.5
43466,COLOMBO,TMPMAX,2015,7,7,31.5
43466,COLOMBO,TMPMAX,2015,7,8,31.7
43466,COLOMBO,TMPMAX,2015,7,9,31.7
43466,COLOMBO,TMPMAX,2015,7,10,31.5
43466,COLOMBO,TMPMAX,2015,7,11,30.8
43466,COLOMBO,TMPMAX,2015,7,12,31.3
43466,COLOMBO,TMPMAX,2015,7,13,30.7
43466,COLOMBO,TMPMAX,2015,7,14,31.2
43466,COLOMBO,TMPMAX,2015,7,15,31.6
43466,COLOMBO,TMPMAX,2015,7,16,31.5
43466,COLOMBO,TMPMAX,2015,7,17,29.9
43466,COLOMBO,TMPMAX,2015,7,18,31.3
43466,COLOMBO,TMPMAX,2015,7,19,31.3
43466,COLOMBO,TMPMAX,2015,7,20,31.4
43466,COLOMBO,TMPMAX,2015,7,21,31.5
43466,COLOMBO,TMPMAX,2015,7,22,30.4
43466,COLOMBO,TMPMAX,2015,7,23,30.7
43466,COLOMBO,TMPMAX,2015,7,24,30.9
43466,COLOMBO,TMPMAX,2015,7,25,30.9
43466,COLOMBO,TMPMAX,2015,7,26,30.5
43466,COLOMBO,TMPMAX,2015,7,27,30.4
43466,COLOMBO,TMPMAX,2015,7,28,30.6
43466,COLOMBO,TMPMAX,2015,7,29,31.2
43466,COLOMBO,TMPMAX,2015,7,30,31.6
43466,COLOMBO,TMPMAX,2015,7,31,31.5
43466,COLOMBO,TMPMAX,2015,8,1,31.9
43466,COLOMBO,TMPMAX,2015,8,2,31.8
43466,COLOMBO,TMPMAX,2015,8,3,31.4
43466,COLOMBO,TMPMAX,2015,8,4,30.3
43466,COLOMBO,TMPMAX,2015,8,5,30
43466,COLOMBO,TMPMAX,2015,8,6,31.2
43466,COLOMBO,TMPMAX,2015,8,7,31.9
43466,COLOMBO,TMPMAX,2015,8,8,31.4
43466,COLOMBO,TMPMAX,2015,8,9,31.2
43466,COLOMBO,TMPMAX,2015,8,10,31.6
43466,COLOMBO,TMPMAX,2015,8,11,31.6
43466,COLOMBO,TMPMAX,2015,8,12,31.7
43466,COLOMBO,TMPMAX,2015,8,13,31.7
43466,COLOMBO,TMPMAX,2015,8,14,31.6
43466,COLOMBO,TMPMAX,2015,8,15,31.2
43466,COLOMBO,TMPMAX,2015,8,16,30.7
43466,COLOMBO,TMPMAX,2015,8,17,32.3
43466,COLOMBO,TMPMAX,2015,8,18,31.3
43466,COLOMBO,TMPMAX,2015,8,19,31.1
43466,COLOMBO,TMPMAX,2015,8,20,31.6
43466,COLOMBO,TMPMAX,2015,8,21,31.6
43466,COLOMBO,TMPMAX,2015,8,22,31.6
43466,COLOMBO,TMPMAX,2015,8,23,31.7
43466,COLOMBO,TMPMAX,2015,8,24,30.8
43466,COLOMBO,TMPMAX,2015,8,25,30.8
43466,COLOMBO,TMPMAX,2015,8,26,31.9
43466,COLOMBO,TMPMAX,2015,8,27,31
43466,COLOMBO,TMPMAX,2015,8,28,30.3
43466,COLOMBO,TMPMAX,2015,8,29,31.2
43466,COLOMBO,TMPMAX,2015,8,30,31.2
43466,COLOMBO,TMPMAX,2015,8,31,31.1
43466,COLOMBO,TMPMAX,2015,9,1,31.7
43466,COLOMBO,TMPMAX,2015,9,2,31.5
43466,COLOMBO,TMPMAX,2015,9,3,30.8
43466,COLOMBO,TMPMAX,2015,9,4,30
43466,COLOMBO,TMPMAX,2015,9,5,31.5
43466,COLOMBO,TMPMAX,2015,9,6,31.3
43466,COLOMBO,TMPMAX,2015,9,7,29.7
43466,COLOMBO,TMPMAX,2015,9,8,31.1
43466,COLOMBO,TMPMAX,2015,9,9,31.2
43466,COLOMBO,TMPMAX,2015,9,10,30.5
43466,COLOMBO,TMPMAX,2015,9,11,28.9
43466,COLOMBO,TMPMAX,2015,9,12,31.1
43466,COLOMBO,TMPMAX,2015,9,13,31.5
43466,COLOMBO,TMPMAX,2015,9,14,31
43466,COLOMBO,TMPMAX,2015,9,15,31.6
43466,COLOMBO,TMPMAX,2015,9,16,31.3
43466,COLOMBO,TMPMAX,2015,9,17,31.2
43466,COLOMBO,TMPMAX,2015,9,18,31.6
43466,COLOMBO,TMPMAX,2015,9,19,30.9
43466,COLOMBO,TMPMAX,2015,9,20,31.3
43466,COLOMBO,TMPMAX,2015,9,21,31.4
43466,COLOMBO,TMPMAX,2015,9,22,31.2
43466,COLOMBO,TMPMAX,2015,9,23,31.6
43466,COLOMBO,TMPMAX,2015,9,24,31
43466,COLOMBO,TMPMAX,2015,9,25,31
43466,COLOMBO,TMPMAX,2015,9,26,26.3
43466,COLOMBO,TMPMAX,2015,9,27,29.2
43466,COLOMBO,TMPMAX,2015,9,28,30.7
43466,COLOMBO,TMPMAX,2015,9,29,28.6
43466,COLOMBO,TMPMAX,2015,9,30,27.1
43466,COLOMBO,TMPMAX,2015,10,1,31.1
43466,COLOMBO,TMPMAX,2015,10,2,31.7
43466,COLOMBO,TMPMAX,2015,10,3,31.1
43466,COLOMBO,TMPMAX,2015,10,4,31.3
43466,COLOMBO,TMPMAX,2015,10,5,29.8
43466,COLOMBO,TMPMAX,2015,10,6,31
43466,COLOMBO,TMPMAX,2015,10,7,31
43466,COLOMBO,TMPMAX,2015,10,8,30.7
43466,COLOMBO,TMPMAX,2015,10,9,30.2
43466,COLOMBO,TMPMAX,2015,10,10,31.3
43466,COLOMBO,TMPMAX,2015,10,11,31.4
43466,COLOMBO,TMPMAX,2015,10,12,31.2
43466,COLOMBO,TMPMAX,2015,10,13,31.1
43466,COLOMBO,TMPMAX,2015,10,14,30.6
43466,COLOMBO,TMPMAX,2015,10,15,30.9
43466,COLOMBO,TMPMAX,2015,10,16,31.4
43466,COLOMBO,TMPMAX,2015,10,17,30.8
43466,COLOMBO,TMPMAX,2015,10,18,31.3
43466,COLOMBO,TMPMAX,2015,10,19,31.3
43466,COLOMBO,TMPMAX,2015,10,20,30.9
43466,COLOMBO,TMPMAX,2015,10,21,30.8
43466,COLOMBO,TMPMAX,2015,10,22,31.1
43466,COLOMBO,TMPMAX,2015,10,23,30.7
43466,COLOMBO,TMPMAX,2015,10,24,30.7
43466,COLOMBO,TMPMAX,2015,10,25,26.7
43466,COLOMBO,TMPMAX,2015,10,26,30.9
43466,COLOMBO,TMPMAX,2015,10,27,30.4
43466,COLOMBO,TMPMAX,2015,10,28,31.9
43466,COLOMBO,TMPMAX,2015,10,29,31.7
43466,COLOMBO,TMPMAX,2015,10,30,29.9
43466,COLOMBO,TMPMAX,2015,10,31,31.1
43466,COLOMBO,TMPMAX,2015,11,1,30.3
43466,COLOMBO,TMPMAX,2015,11,2,30.7
43466,COLOMBO,TMPMAX,2015,11,3,29.9
43466,COLOMBO,TMPMAX,2015,11,4,31.2
43466,COLOMBO,TMPMAX,2015,11,5,30.8
43466,COLOMBO,TMPMAX,2015,11,6,31.3
43466,COLOMBO,TMPMAX,2015,11,7,31.3
43466,COLOMBO,TMPMAX,2015,11,8,31
43466,COLOMBO,TMPMAX,2015,11,9,30.8
43466,COLOMBO,TMPMAX,2015,11,10,31.1
43466,COLOMBO,TMPMAX,2015,11,11,31.4
43466,COLOMBO,TMPMAX,2015,11,12,30.6
43466,COLOMBO,TMPMAX,2015,11,13,28.4
43466,COLOMBO,TMPMAX,2015,11,14,28.4
43466,COLOMBO,TMPMAX,2015,11,15,26.4
43466,COLOMBO,TMPMAX,2015,11,16,30.9
43466,COLOMBO,TMPMAX,2015,11,17,31.4
43466,COLOMBO,TMPMAX,2015,11,18,31.5
43466,COLOMBO,TMPMAX,2015,11,19,31.4
43466,COLOMBO,TMPMAX,2015,11,20,31.3
43466,COLOMBO,TMPMAX,2015,11,21,30.9
43466,COLOMBO,TMPMAX,2015,11,22,31.6
43466,COLOMBO,TMPMAX,2015,11,23,31.7
43466,COLOMBO,TMPMAX,2015,11,24,31.6
43466,COLOMBO,TMPMAX,2015,11,25,32.9
43466,COLOMBO,TMPMAX,2015,11,26,31.8
43466,COLOMBO,TMPMAX,2015,11,27,32.9
43466,COLOMBO,TMPMAX,2015,11,28,31.3
43466,COLOMBO,TMPMAX,2015,11,29,31.3
43466,COLOMBO,TMPMAX,2015,11,30,30.3
43466,COLOMBO,TMPMAX,2015,12,1,31.1
43466,COLOMBO,TMPMAX,2015,12,2,30.9
43466,COLOMBO,TMPMAX,2015,12,3,31
43466,COLOMBO,TMPMAX,2015,12,4,30
43466,COLOMBO,TMPMAX,2015,12,5,30.8
43466,COLOMBO,TMPMAX,2015,12,6,30.9
43466,COLOMBO,TMPMAX,2015,12,7,31.7
43466,COLOMBO,TMPMAX,2015,12,8,30.7
43466,COLOMBO,TMPMAX,2015,12,9,31.6
43466,COLOMBO,TMPMAX,2015,12,10,29.7
43466,COLOMBO,TMPMAX,2015,12,11,29.7
43466,COLOMBO,TMPMAX,2015,12,12,31.3
43466,COLOMBO,TMPMAX,2015,12,13,31.8
43466,COLOMBO,TMPMAX,2015,12,14,31.2
43466,COLOMBO,TMPMAX,2015,12,15,31.3
43466,COLOMBO,TMPMAX,2015,12,16,31
43466,COLOMBO,TMPMAX,2015,12,17,30.4
43466,COLOMBO,TMPMAX,2015,12,18,29.9
43466,COLOMBO,TMPMAX,2015,12,19,30.8
43466,COLOMBO,TMPMAX,2015,12,20,31.8
43466,COLOMBO,TMPMAX,2015,12,21,31.8
43466,COLOMBO,TMPMAX,2015,12,22,33.5
43466,COLOMBO,TMPMAX,2015,12,23,33.4
43466,COLOMBO,TMPMAX,2015,12,24,32.3
43466,COLOMBO,TMPMAX,2015,12,25,32.2
43466,COLOMBO,TMPMAX,2015,12,26,33.7
43466,COLOMBO,TMPMAX,2015,12,27,30.7
43466,COLOMBO,TMPMAX,2015,12,28,31.2
43466,COLOMBO,TMPMAX,2015,12,29,32.1
43466,COLOMBO,TMPMAX,2015,12,30,32.2
43466,COLOMBO,TMPMAX,2015,12,31,34.1
43466,COLOMBO,TMPMIN,2015,1,1,25.2
43466,COLOMBO,TMPMIN,2015,1,2,22.8
43466,COLOMBO,TMPMIN,2015,1,3,21.5
43466,COLOMBO,TMPMIN,2015,1,4,23
43466,COLOMBO,TMPMIN,2015,1,5,24.6
43466,COLOMBO,TMPMIN,2015,1,6,24.4
43466,COLOMBO,TMPMIN,2015,1,7,23.9
43466,COLOMBO,TMPMIN,2015,1,8,22.6
43466,COLOMBO,TMPMIN,2015,1,9,22.4
43466,COLOMBO,TMPMIN,2015,1,10,21.9
43466,COLOMBO,TMPMIN,2015,1,11,22.1
43466,COLOMBO,TMPMIN,2015,1,12,23.1
43466,COLOMBO,TMPMIN,2015,1,13,21.9
43466,COLOMBO,TMPMIN,2015,1,14,22.5
43466,COLOMBO,TMPMIN,2015,1,15,23.6
43466,COLOMBO,TMPMIN,2015,1,16,23.2
43466,COLOMBO,TMPMIN,2015,1,17,23.9
43466,COLOMBO,TMPMIN,2015,1,18,24
43466,COLOMBO,TMPMIN,2015,1,19,23.4
43466,COLOMBO,TMPMIN,2015,1,20,23
43466,COLOMBO,TMPMIN,2015,1,21,22.8
